id,ident,name,name_zh,source
32299,ZLSN,Xi'an Xiguan Airport,西安西关机场,llm:codex:deepseek-v4.1-flash
32305,SBAE,Bauru/Arealva–Moussa Nakhal Tobias State Airport,巴乌鲁机场,llm:codex:deepseek-v4.1-flash
32335,GLGE,Greenville/Sinoe Airport,格林维尔/锡诺机场,llm:codex:deepseek-v4.1-flash
32336,MUSJ,San Julián Air Base,圣胡利安空军基地,llm:codex:deepseek-v4.1-flash
32420,ZSSZ,Suzhou Guangfu Airport,苏州光福机场,llm:codex:deepseek-v4.1-flash
32427,UUOT,Donskoye Airport,坦波夫顿斯科耶机场,llm:codex:deepseek-v4.1-flash
32439,NWWA,Tiga Airport,蒂加机场,llm:codex:deepseek-v4.1-flash
32509,UEMA,Moma Airport,莫马机场,llm:codex:deepseek-v4.1-flash
32517,UHKD,Dzemgi Airport,泽姆吉机场,llm:codex:deepseek-v4.1-flash
32554,USHS,Sovetskiy Airport,苏维埃茨基机场,llm:codex:deepseek-v4.1-flash
32563,ZLYL,Yulin Yuyang Airport,榆林榆阳机场,llm:codex:deepseek-v4.1-flash
32675,WSAC,Changi Air Base (East),樟宜空军基地（东）,llm:codex:deepseek-v4.1-flash
32689,GFYE,Yengema Airport,延盖马机场,llm:codex:deepseek-v4.1-flash
32753,ZYYY,Shenyang Dongta Airport,沈阳东塔机场,llm:codex:deepseek-v4.1-flash
34932,ULLP,Pushkin Airport,普希金机场,llm:codex:deepseek-v4.1-flash
34933,RU-0001,Levashovo Air Base,列瓦绍沃空军基地,llm:codex:deepseek-v4.1-flash
34942,RU-0008,Bada Air Base,巴达空军基地,llm:codex:deepseek-v4.1-flash
34945,RU-0010,Balashov Air Base,巴拉绍夫空军基地,llm:codex:deepseek-v4.1-flash
34946,BY-0001,Orsha Airport - Balbasovo Air Base,奥尔沙机场-巴尔巴索沃空军基地,llm:codex:deepseek-v4.1-flash
34954,UWKG,Borisoglebskoye Airport,鲍里索格列布斯科耶机场,llm:codex:deepseek-v4.1-flash
34955,RU-0015,Khotilovo Air Base,霍季洛沃空军基地,llm:codex:deepseek-v4.1-flash
34967,RU-0023,Chindant Air Base,钦丹特空军基地,llm:codex:deepseek-v4.1-flash
34968,RU-4827,Cheryomushki Air Base,切廖穆什基空军基地,llm:codex:deepseek-v4.1-flash
34969,UUMU,Chkalovskiy Air Base,契卡洛夫斯基空军基地,llm:codex:deepseek-v4.1-flash
34971,RU-5105,Chuguyevka Air Base,丘古耶夫卡空军基地,llm:codex:deepseek-v4.1-flash
34972,RU-4421,Danilovo Air Base,丹尼洛沃空军基地,llm:codex:deepseek-v4.1-flash
34975,RU-1892,Dolinsk-Sokol Air Base,多林斯克-索科尔空军基地,llm:codex:deepseek-v4.1-flash
34976,KZ-7470,Dolon Air Base,多隆空军基地,llm:codex:deepseek-v4.1-flash
34983,RU-2844,Dzhida Air Base,吉达空军基地,llm:codex:deepseek-v4.1-flash
34984,RU-8602,Engels Air Base,恩格斯空军基地,llm:codex:deepseek-v4.1-flash
34993,RU-5672,Ivanovo North Air Base,伊万诺沃北空军基地,llm:codex:deepseek-v4.1-flash
35010,RU-9345,Krechevitsy Air Base,克列切维齐空军基地,llm:codex:deepseek-v4.1-flash
35017,XRWL,Lebyazhye Air Base,列比亚日耶空军基地,llm:codex:deepseek-v4.1-flash
35029,RU-6558,Lyambir Air Base,利亚姆比尔空军基地,llm:codex:deepseek-v4.1-flash
35041,UODN,Nagurskoye Airfield,纳古尔斯科耶机场,llm:codex:deepseek-v4.1-flash
35046,RU-4464,Olenya Air Base,奥列尼亚空军基地,llm:codex:deepseek-v4.1-flash
35063,RU-4536,Rogachyovo Air Base,罗加乔沃空军基地,llm:codex:deepseek-v4.1-flash
35069,RU-2344,Samara Kryazh Air Base,萨马拉克里亚日空军基地,llm:codex:deepseek-v4.1-flash
35074,RU-10048,Semyazino Airport,谢米亚济诺机场,llm:codex:deepseek-v4.1-flash
35075,RU-3709,Bagay-Baranovka Air Base,巴盖-巴拉诺夫卡空军基地,llm:codex:deepseek-v4.1-flash
35078,RU-8499,Sharomy Air Base,沙罗梅空军基地,llm:codex:deepseek-v4.1-flash
35079,RU-4609,Shatalovo Air Base,沙塔洛沃空军基地,llm:codex:deepseek-v4.1-flash
35080,RU-9942,Shaykovka Air Base,沙伊科夫卡空军基地,llm:codex:deepseek-v4.1-flash
35084,RU-5376,Smuravyovo Air Base,斯穆拉维约沃空军基地,llm:codex:deepseek-v4.1-flash
35085,RU-10049,Soltsy-2 Air Base,索利齐-2空军基地,llm:codex:deepseek-v4.1-flash
35088,RU-7576,Step Air Base,斯捷普空军基地,llm:codex:deepseek-v4.1-flash
35094,RU-4339,Tambov Air Base,坦波夫空军基地,llm:codex:deepseek-v4.1-flash
35103,RU-6560,Ulan-Ude East Airport,乌兰乌德东机场,llm:codex:deepseek-v4.1-flash
35106,RU-7978,Uprun Air Base,乌普鲁恩空军基地,llm:codex:deepseek-v4.1-flash
35114,RU-9129,Vorkuta Sovetskiy Air Base,沃尔库塔苏维埃茨基空军基地,llm:codex:deepseek-v4.1-flash
35115,RU-8363,Voronezh Baltimore Air Base,沃罗涅日巴尔的摩空军基地,llm:codex:deepseek-v4.1-flash
35116,RU-3686,Oreshkovo Airfield,奥列什科沃机场,llm:codex:deepseek-v4.1-flash
35121,RU-7911,Yugorsk Sovetsky Air Base,尤戈尔斯克苏维埃茨基空军基地,llm:codex:deepseek-v4.1-flash
35138,WPOC,Oecusse Route of the Sandalwood International Airport,欧库西檀香之路国际机场,llm:codex:deepseek-v4.1-flash
35179,AYBA,Baimuru Airport,拜穆鲁机场,llm:codex:deepseek-v4.1-flash
35180,AYBM,Balimo Airport,巴利莫机场,llm:codex:deepseek-v4.1-flash
35225,KP-0015,Koksan Air Base,谷山空军基地,llm:codex:deepseek-v4.1-flash
35230,KP-0020,Hwangju Airbase,黄州空军基地,llm:codex:deepseek-v4.1-flash
35232,KP-0022,Pukchang Air Base,北仓空军基地,llm:codex:deepseek-v4.1-flash
35235,KP-0025,Toksan Air Base,德山空军基地,llm:codex:deepseek-v4.1-flash
35245,KP-0035,Hwangsuwon Airbase,黄水原空军基地,llm:codex:deepseek-v4.1-flash
39563,PY-0002,Aeropuerto Nacional de Coronel Oviedo,奥维多上校国家机场,llm:codex:deepseek-v4.1-flash
41135,SD-0001,Wadi Seidna Air Base,瓦迪赛义德纳空军基地,llm:codex:deepseek-v4.1-flash
41136,RU-0016,Lipetsk Air Base,利佩茨克空军基地,llm:codex:deepseek-v4.1-flash
41687,UTTP,Tashkent-Khumo International Airport,塔什干-胡莫国际机场,llm:codex:deepseek-v4.1-flash
41925,MRAN,La Fortuna Arenal Airport,拉福图纳阿雷纳尔机场,llm:codex:deepseek-v4.1-flash
42210,BZ-SJX,Sartaneja Airport,萨尔塔内哈机场,llm:codex:deepseek-v4.1-flash
42321,TJRV,José Aponte de la Torre Airport,何塞·阿蓬特·德拉托雷机场,llm:codex:deepseek-v4.1-flash
42328,RU-0028,Kaliningrad Chkalovsk Naval Air Base,加里宁格勒契卡洛夫斯克海军航空基地,llm:codex:deepseek-v4.1-flash
42429,TW-0004,Zuoying Naval Airfield,左营海军机场,llm:codex:deepseek-v4.1-flash
42469,EG-0003,Bilbeis 2 Airfield,比勒拜斯2号机场,llm:codex:deepseek-v4.1-flash
42471,HE16,Birma Air Base,比尔马空军基地,llm:codex:deepseek-v4.1-flash
42526,OITU,Maku National Airport,马库国家机场,llm:codex:deepseek-v4.1-flash
42923,XRMU,Khankala Air Base,汉卡拉空军基地,llm:codex:deepseek-v4.1-flash
42927,RU-0036,Irkutsk Northwest Airport,伊尔库茨克西北机场,llm:codex:deepseek-v4.1-flash
42931,UIBV,Zheleznogorsk Airport,热列兹诺戈尔斯克机场,llm:codex:deepseek-v4.1-flash
42933,RU-10053,Yermolino Air Base,叶尔莫利诺空军基地,llm:codex:deepseek-v4.1-flash
42938,UHPL,Palana Airport,帕拉纳机场,llm:codex:deepseek-v4.1-flash
42947,UUYV,Izhma Airport,伊日马机场,llm:codex:deepseek-v4.1-flash
42955,UNIP,Podkamennaya Tunguska Airport,波德卡缅纳亚通古斯卡机场,llm:codex:deepseek-v4.1-flash
42958,UOIG,Svetlogorsk Airport,斯韦特洛戈尔斯克机场,llm:codex:deepseek-v4.1-flash
42960,UHMG,Chaybukha Airport,柴布哈机场,llm:codex:deepseek-v4.1-flash
42961,UHMT,Magadan-13 Airport,马加丹-13机场,llm:codex:deepseek-v4.1-flash
42962,UHMW,Severo-Evensk Airport,北埃文斯克机场,llm:codex:deepseek-v4.1-flash
42963,UHMS,Seymchan Airport,谢伊姆昌机场,llm:codex:deepseek-v4.1-flash
42966,RU-10054,Myachkovo Airfield,米亚奇科沃机场,llm:codex:deepseek-v4.1-flash
42968,UUMT,Tretyakovo Airport,特列季亚科沃机场,llm:codex:deepseek-v4.1-flash
42971,RU-0043,Mius Airport,米乌斯机场,llm:codex:deepseek-v4.1-flash
42974,UNNE,Yeltsovka Airport,叶利佐夫卡机场,llm:codex:deepseek-v4.1-flash
42978,UENK,Kyzyl-Syr Airport,克孜勒-瑟尔机场,llm:codex:deepseek-v4.1-flash
42979,UEMM,Magan Airport,马甘机场,llm:codex:deepseek-v4.1-flash
42985,USSK,Uktus Airport,乌克图斯机场,llm:codex:deepseek-v4.1-flash
42997,UIAE,Krasnokamensk Airport,克拉斯诺卡缅斯克机场,llm:codex:deepseek-v4.1-flash
43008,RU-0060,Chernyakhovsk Naval Air Base,切尔尼亚霍夫斯克海军航空基地,llm:codex:deepseek-v4.1-flash
43010,RU-10056,Fedotovo Naval Air Base,费多托沃海军航空基地,llm:codex:deepseek-v4.1-flash
43011,UHKG,Kamenny Ruchey Naval Air Base,卡缅内鲁切伊海军航空基地,llm:codex:deepseek-v4.1-flash
43014,RU-0064,Ostrov Naval Air Base,奥斯特罗夫海军航空基地,llm:codex:deepseek-v4.1-flash
43015,RU-0065,Pribylovo Naval Air Base,普里贝洛沃海军航空基地,llm:codex:deepseek-v4.1-flash
43016,RU-10057,Severomorsk-1 Naval Air Base,北莫尔斯克-1海军航空基地,llm:codex:deepseek-v4.1-flash
43018,RU-10058,Severomorsk-3 Naval Air Base,北莫尔斯克-3海军航空基地,llm:codex:deepseek-v4.1-flash
43226,SYKA,Kaieteur Airport,凯厄图尔机场,llm:codex:deepseek-v4.1-flash
43334,ULPP,Peski Airfield,佩斯基机场,llm:codex:deepseek-v4.1-flash
43663,UERA,Aykhal Airport,艾哈尔机场,llm:codex:deepseek-v4.1-flash
43669,RU-10059,Dyagilevo Air Base,佳吉列沃空军基地,llm:codex:deepseek-v4.1-flash
43671,UWWB,Buguruslan Severny Airport,布古鲁斯兰北机场,llm:codex:deepseek-v4.1-flash
43693,USHB,Berezovo Airport,别列佐沃机场,llm:codex:deepseek-v4.1-flash
43866,UHKM,Sovetskaya Gavan (Maygatka) Airport,苏维埃港（迈加特卡）机场,llm:codex:deepseek-v4.1-flash
43972,CN-0003,Laohutun Air Base,老虎屯空军基地,llm:codex:deepseek-v4.1-flash
43973,CN-0004,Pulandian Air Base,普兰店空军基地,llm:codex:deepseek-v4.1-flash
43974,CN-JNZ,Sanshilipu Air Base,三十里堡空军基地,llm:codex:deepseek-v4.1-flash
44082,CN-0006,Beijing Shahezhen Air Base,北京沙河镇空军基地,llm:codex:deepseek-v4.1-flash
44083,CN-0007,Beijing Tongxian Air Base,北京通县空军基地,llm:codex:deepseek-v4.1-flash
44089,CN-0013,Fengning Air Base,丰宁空军基地,llm:codex:deepseek-v4.1-flash
44090,CN-0014,Hohhot Bikeqi Air Base,呼和浩特毕克齐空军基地,llm:codex:deepseek-v4.1-flash
44091,CN-0015,Huairen Air Base,怀仁空军基地,llm:codex:deepseek-v4.1-flash
44092,CN-0016,Liangxiangzhen Air Base,良乡镇空军基地,llm:codex:deepseek-v4.1-flash
44094,CN-0018,Tangguantun Air Base,唐官屯空军基地,llm:codex:deepseek-v4.1-flash
44096,CN-0020,Wenshui Air Base,文水空军基地,llm:codex:deepseek-v4.1-flash
44097,CN-0021,Yangcun Air Base,杨村空军基地,llm:codex:deepseek-v4.1-flash
44098,CN-0022,Yongning Air Base,永宁空军基地,llm:codex:deepseek-v4.1-flash
44101,CN-0025,Tangshan Zunhua Air Base,唐山遵化空军基地,llm:codex:deepseek-v4.1-flash
44102,CN-0026,Chengdu Huangtianba Air Base,成都黄田坝空军基地,llm:codex:deepseek-v4.1-flash
44106,CN-0030,Chongqing Baishiyi Air Base,重庆白市驿空军基地,llm:codex:deepseek-v4.1-flash
44117,CN-0041,Luliang Air Base,陆良空军基地,llm:codex:deepseek-v4.1-flash
44119,CN-0043,Honghe Mengzi Airport / Mengzi Air Base,红河蒙自机场,llm:codex:deepseek-v4.1-flash
44121,CN-0045,Qionglai Air Base,邛崃空军基地,llm:codex:deepseek-v4.1-flash
44124,CN-0048,Wenshan Air Base,文山空军基地,llm:codex:deepseek-v4.1-flash
44125,CN-0049,Xiangyun Midu Air Base,祥云弥渡空军基地,llm:codex:deepseek-v4.1-flash
44131,CN-0053,Baihe Ningming Air Base,白河宁明空军基地,llm:codex:deepseek-v4.1-flash
44133,CN-0055,Changsha Datuopu Airport / Changsha Air Base,长沙大托铺机场,llm:codex:deepseek-v4.1-flash
44134,CN-0056,Dangyang Air Base,当阳空军基地,llm:codex:deepseek-v4.1-flash
44135,CN-0057,Foluo Northeast Air Base,佛罗东北空军基地,llm:codex:deepseek-v4.1-flash
44141,CN-0063,Guiping Mengxu Air Base,桂平蒙圩空军基地,llm:codex:deepseek-v4.1-flash
44147,CN-0069,Jialaishi Air Base,加来空军基地,llm:codex:deepseek-v4.1-flash
44149,CN-0071,Leiyang Air Base,耒阳空军基地,llm:codex:deepseek-v4.1-flash
44150,CN-0072,Lingshui Air Base,陵水空军基地,llm:codex:deepseek-v4.1-flash
44158,CN-0080,Suixi Air Base,遂溪空军基地,llm:codex:deepseek-v4.1-flash
44163,CN-0085,Xiaogan Air Base,孝感空军基地,llm:codex:deepseek-v4.1-flash
44168,CN-0090,Cangxian Air Base,沧县空军基地,llm:codex:deepseek-v4.1-flash
44170,CN-0092,Jiaozhou Jiaocheng Air Base,胶州胶城空军基地,llm:codex:deepseek-v4.1-flash
44174,CN-0096,Laiyang Air Base,莱阳空军基地,llm:codex:deepseek-v4.1-flash
44175,CN-0097,Luyang Air Base,鲁阳空军基地,llm:codex:deepseek-v4.1-flash
44182,ZYXC,Xingcheng Air Base,兴城空军基地,llm:codex:deepseek-v4.1-flash
44184,CN-0106,Xuzhou Daguozhang Air Base,徐州大郭庄空军基地,llm:codex:deepseek-v4.1-flash
44189,CN-0111,Zhucheng Air Base,诸城空军基地,llm:codex:deepseek-v4.1-flash
44192,CN-0114,Baoji Air Base,宝鸡空军基地,llm:codex:deepseek-v4.1-flash
44195,CN-0117,Hainanzhou Gonghe Airport,海南州共和机场,llm:codex:deepseek-v4.1-flash
44201,CN-0123,Lanzhou Air Base,兰州空军基地,llm:codex:deepseek-v4.1-flash
44203,CN-0125,Lintao Air Base,临洮空军基地,llm:codex:deepseek-v4.1-flash
44205,CN-0127,Qingshui Air Base,清水空军基地,llm:codex:deepseek-v4.1-flash
44210,CN-0132,Ürümqi South Air Base,乌鲁木齐南空军基地,llm:codex:deepseek-v4.1-flash
44211,CN-0133,Malan Air Base,马兰空军基地,llm:codex:deepseek-v4.1-flash
44212,CN-0134,Wugong Air Base,武功空军基地,llm:codex:deepseek-v4.1-flash
44213,CN-0135,Ürümqi Changji Air Base,乌鲁木齐昌吉空军基地,llm:codex:deepseek-v4.1-flash
44214,CN-0136,Wuwei Air Base,武威空军基地,llm:codex:deepseek-v4.1-flash
44215,CN-0137,Xi'an Air Base,西安空军基地,llm:codex:deepseek-v4.1-flash
44216,CN-0138,Xincheng Air Base,新城空军基地,llm:codex:deepseek-v4.1-flash
44218,CN-0140,Yanliang Air Base,阎良空军基地,llm:codex:deepseek-v4.1-flash
44224,CN-0146,Daishan Air Base,岱山空军基地,llm:codex:deepseek-v4.1-flash
44225,CN-0147,Feidong Air Base,肥东空军基地,llm:codex:deepseek-v4.1-flash
44227,CN-0149,Fuzhou Air Base,福州空军基地,llm:codex:deepseek-v4.1-flash
44230,CN-0152,Huian Air Base,惠安空军基地,llm:codex:deepseek-v4.1-flash
44231,CN-0153,Hangzhou Jianqiao Airport,杭州笕桥机场,llm:codex:deepseek-v4.1-flash
44236,CN-0158,Longtian Air Base,龙田空军基地,llm:codex:deepseek-v4.1-flash
44241,CN-0163,Nanchang Xiangtang Air Base,南昌向塘空军基地,llm:codex:deepseek-v4.1-flash
44243,CN-0165,Ningbo Zhuangqiao Air Base,宁波庄桥空军基地,llm:codex:deepseek-v4.1-flash
44247,CN-0169,Shanghai Dachang Air Base,上海大场空军基地,llm:codex:deepseek-v4.1-flash
44260,CN-0182,Zhangshu Air Base,樟树空军基地,llm:codex:deepseek-v4.1-flash
44268,CN-0190,Dingxin-Shuangchengzi Air Base,鼎新-双城子空军基地,llm:codex:deepseek-v4.1-flash
44269,CN-0191,Fuxin Air Base,阜新空军基地,llm:codex:deepseek-v4.1-flash
44270,CN-0192,Gongzhuling Air Base,公主岭空军基地,llm:codex:deepseek-v4.1-flash
44275,CN-0197,Kaiyuan Air Base,开原空军基地,llm:codex:deepseek-v4.1-flash
44276,CN-0198,Lalin Air Base,拉林空军基地,llm:codex:deepseek-v4.1-flash
44279,CN-0201,Pingquan Air Base,平泉空军基地,llm:codex:deepseek-v4.1-flash
44282,CN-0204,Shenyang Beiling Air Base,沈阳北陵空军基地,llm:codex:deepseek-v4.1-flash
44284,CN-0206,Shenyang Yuhong Quansheng Airport,沈阳于洪全胜机场,llm:codex:deepseek-v4.1-flash
44286,CN-0208,Siping Air Base,四平空军基地,llm:codex:deepseek-v4.1-flash
44287,CN-0209,Suizhong Air Base,绥中空军基地,llm:codex:deepseek-v4.1-flash
44288,CN-0210,Tuchengzi Air Base,土城子空军基地,llm:codex:deepseek-v4.1-flash
44291,UKFG,Gvardeyskoye (Hvardiiske) Air Base,格瓦尔杰伊斯科耶空军基地,llm:codex:deepseek-v4.1-flash
44296,UKFI,Saky Air Base,萨基空军基地,llm:codex:deepseek-v4.1-flash
44297,UA-0012,Kirovskoe Air Base,基洛夫斯科耶空军基地,llm:codex:deepseek-v4.1-flash
44302,RU-0090,Krasnodar Central Air Base,克拉斯诺达尔中央空军基地,llm:codex:deepseek-v4.1-flash
44313,UA-0022,Kacha Air Base,卡恰空军基地,llm:codex:deepseek-v4.1-flash
44321,RU-10062,Khanskaya Air Base,汉斯卡亚空军基地,llm:codex:deepseek-v4.1-flash
44335,UAON,Yubileyniy Airfield,尤比列伊内机场,llm:codex:deepseek-v4.1-flash
44336,UAOL,Baikonur Krayniy International Airport,拜科努尔克拉伊尼国际机场,llm:codex:deepseek-v4.1-flash
44338,UMMA,Baranavichi Air Base,巴拉诺维奇空军基地,llm:codex:deepseek-v4.1-flash
44355,KZ-0068,Kurchatov Airfield,库尔恰托夫机场,llm:codex:deepseek-v4.1-flash
44356,UNOS,Omsk Severny Airport,鄂木斯克北机场,llm:codex:deepseek-v4.1-flash
44363,BY-0006,Osovtsy Air Base,奥索夫齐空军基地,llm:codex:deepseek-v4.1-flash
44370,RU-0125,Bobrovka Air Base,博布罗夫卡空军基地,llm:codex:deepseek-v4.1-flash
44425,UNKM,Krasnoyarsk Cheremshanka Airport,克拉斯诺亚尔斯克切列姆尚卡机场,llm:codex:deepseek-v4.1-flash
44432,UKKO,Ozerne Air Base,奥泽尔内空军基地,llm:codex:deepseek-v4.1-flash
44467,HKNY,Laikipia Air Base,莱基皮亚空军基地,llm:codex:deepseek-v4.1-flash
44473,UHMK,Keperveem Airport,克佩尔韦姆机场,llm:codex:deepseek-v4.1-flash
44492,TR-0004,Temelli Air Base,泰梅利空军基地,llm:codex:deepseek-v4.1-flash
44509,IQ-0016,H1 New Air Base,H1新空军基地,llm:codex:deepseek-v4.1-flash
44510,IQ-0017,H2 Air Base,H2空军基地,llm:codex:deepseek-v4.1-flash
44511,IQ-0018,H3 Air Base,H3空军基地,llm:codex:deepseek-v4.1-flash
44513,IQ-0020,H3 Northwest AFB,H3西北空军基地,llm:codex:deepseek-v4.1-flash
44514,IQ-0021,H3 Southwest Air Base,H3西南空军基地,llm:codex:deepseek-v4.1-flash
44517,IQ-0024,Jalibah Southeast Air Base,贾利巴东南空军基地,llm:codex:deepseek-v4.1-flash
44524,IQ-0030,Kut Al Hayy East Air Base,库特哈伊东空军基地,llm:codex:deepseek-v4.1-flash
44533,IQ-0039,Rasheed Air Base,拉希德空军基地,llm:codex:deepseek-v4.1-flash
44534,IQ-0040,Ruwayshid Air Base,鲁韦希德空军基地,llm:codex:deepseek-v4.1-flash
44536,IQ-0042,Sahl Sinjar Air Base,萨赫勒辛贾尔空军基地,llm:codex:deepseek-v4.1-flash
44539,IQ-0045,Samarra East Air Base / Dhuluiya Airport,萨迈拉东空军基地/杜卢伊亚机场,llm:codex:deepseek-v4.1-flash
44548,IQ-0054,Tuz Khurmatu Air Base,图兹胡尔马图空军基地,llm:codex:deepseek-v4.1-flash
44578,DNGO,Gombe Lawanti International Airport,贡贝拉万蒂国际机场,llm:codex:deepseek-v4.1-flash
44614,UWWG,Bezymyanka Airfield,别济米扬卡机场,llm:codex:deepseek-v4.1-flash
44865,URRT,Taganrog Yuzhny Airport,塔甘罗格尤日内机场,llm:codex:deepseek-v4.1-flash
44866,RU-0211,Taganrog Tsentralny Air Base,塔甘罗格中央空军基地,llm:codex:deepseek-v4.1-flash
44870,UERS,Saskylakh Airport,萨斯克拉赫机场,llm:codex:deepseek-v4.1-flash
44899,RU-0217,Sormovo Airfield,索尔莫沃机场,llm:codex:deepseek-v4.1-flash
44992,RU-10076,Smolensk North Airport,斯摩棱斯克北机场,llm:codex:deepseek-v4.1-flash
44998,RU-0240,Seshcha Air Base,谢夏空军基地,llm:codex:deepseek-v4.1-flash
45170,UA-0047,Dolgintsevo Air Base,多尔金采沃空军基地,llm:codex:deepseek-v4.1-flash
45175,RU-0282,Millerovo Air Base,米列罗沃空军基地,llm:codex:deepseek-v4.1-flash
45955,KEDC,Austin Executive Airport,奥斯汀行政机场,llm:codex:deepseek-v4.1-flash
46128,RU-0303,Privolzhskiy Air Base,普里沃尔日斯基空军基地,llm:codex:deepseek-v4.1-flash
46129,RU-0304,Kapustin Yar Airfield,卡普斯京亚尔机场,llm:codex:deepseek-v4.1-flash
46157,RU-0327,Vozdvizhenka Air Base,沃兹德维任卡空军基地,llm:codex:deepseek-v4.1-flash
46242,RU-0372,Rostov-on-Don Central Air Base,顿河畔罗斯托夫中央空军基地,llm:codex:deepseek-v4.1-flash
46533,FABR,Barberton Airport,巴伯顿机场,llm:codex:deepseek-v4.1-flash
299747,OM-0004,Mussanah Airport,穆萨纳机场,llm:codex:deepseek-v4.1-flash
300239,HAHM,Harar Meda Airport,哈拉尔梅达机场,llm:codex:deepseek-v4.1-flash
300565,NG-0004,Port Harcourt City Airport / Port Harcourt Air Force Base,哈科特港城市机场/哈科特港空军基地,llm:codex:deepseek-v4.1-flash
300605,GMFB,Bouarfa Airport,布阿尔法机场,llm:codex:deepseek-v4.1-flash
300862,HSFA,Paloich Airport,帕洛伊奇机场,llm:codex:deepseek-v4.1-flash
301316,VRMV,Villa International Airport Maamigili,维拉国际机场,llm:codex:deepseek-v4.1-flash
308258,SGGR,Aeropuerto Nacional de Salto del Guaira,萨尔托德尔瓜伊拉国家机场,llm:codex:deepseek-v4.1-flash
308995,VQGP,Gelephu Airport,格勒普机场,llm:codex:deepseek-v4.1-flash
309411,SEJD,Jumandy Airport,胡曼迪机场,llm:codex:deepseek-v4.1-flash
312665,FNBJ,Dr. Antonio Agostinho Neto International Airport,安东尼奥·阿戈斯蒂纽·内图博士国际机场,llm:codex:deepseek-v4.1-flash
313314,HAJJ,Gerad Wilwal International Airport,吉吉加国际机场,llm:codex:deepseek-v4.1-flash
313681,KP-0038,Riwon Airbase,利原空军基地,llm:codex:deepseek-v4.1-flash
315271,UG-0002,Savannah Airstrip,萨凡纳简易机场,llm:codex:deepseek-v4.1-flash
315898,LPCB,Aerodromo de Castelo Branco,布朗库堡机场,llm:codex:deepseek-v4.1-flash
316498,ESKS,Scandinavian Mountains Airport,斯堪的纳维亚山脉机场,llm:codex:deepseek-v4.1-flash
317032,LPSO,Aeródromo Municipal de Ponte de Sor,蓬蒂迪索尔机场,llm:codex:deepseek-v4.1-flash
317863,LTCW,Hakkari Yüksekova Airport,哈卡里-于克塞科瓦机场,llm:codex:deepseek-v4.1-flash
317932,EDQA,Bamberg-Breitenau Airfield,班贝格-布赖特瑙机场,llm:codex:deepseek-v4.1-flash
318497,FGMY,President Obiang Nguema International Airport,奥比昂·恩圭马总统国际机场,llm:codex:deepseek-v4.1-flash
318502,SAOV,Presidente Néstor Kirchner Regional Airport,内斯托尔·基什内尔总统地区机场,llm:codex:deepseek-v4.1-flash
318875,HTGW,Songwe Airport,松圭机场,llm:codex:deepseek-v4.1-flash
322922,KP-0068,Koksan 2 Highway Strip,谷山2号公路跑道,llm:codex:deepseek-v4.1-flash
323056,DNBC,Sir Abubakar Tafawa Balewa Bauchi State International Airport,阿布巴卡尔·塔法瓦·巴莱瓦爵士国际机场,llm:codex:deepseek-v4.1-flash
323400,MX-0424,Creel International Airport / Barrancas del Cobre Regional Airport,克雷尔国际机场/铜峡谷地区机场,llm:codex:deepseek-v4.1-flash
323825,RJCS,JASDF Kenebetsu Airfield,日本航空自卫队计根别机场,llm:codex:deepseek-v4.1-flash
323881,CN-0062,Bazhong Enyang Airport,巴中恩阳机场,llm:codex:deepseek-v4.1-flash
324440,KXWA,Williston Basin International Airport,威利斯顿盆地国际机场,llm:codex:deepseek-v4.1-flash
324731,LTDB,Çukurova International Airport,丘库罗瓦国际机场,llm:codex:deepseek-v4.1-flash
327451,ZYSQ,Songyuan Chaganhu Airport,松原查干湖机场,llm:codex:deepseek-v4.1-flash
327453,VIKG,Kishangarh Airport Ajmer,基尚加尔机场,llm:codex:deepseek-v4.1-flash
329666,CN-0083,Guodu Air Base,果都空军基地,llm:codex:deepseek-v4.1-flash
331218,IN-0107,Sindhudurg Airport,辛杜杜尔格机场,llm:codex:deepseek-v4.1-flash
333070,ZWRQ,Ruoqiang Loulan Airport,若羌楼兰机场,llm:codex:deepseek-v4.1-flash
333222,BR-0569,Glauber de Andrade Rocha Airport,格劳贝尔·罗沙机场,llm:codex:deepseek-v4.1-flash
334199,SBJH,São Paulo Catarina Executive Airport,圣保罗卡塔琳娜行政机场,llm:codex:deepseek-v4.1-flash
335883,PHIK,Hickam Air Force Base,希卡姆空军基地,llm:codex:deepseek-v4.1-flash
339961,CN-0121,Huangdicun Naval Air Base,黄地村海军航空基地,llm:codex:deepseek-v4.1-flash
340146,VOKU,Kurnool Airport,库尔努尔机场,llm:codex:deepseek-v4.1-flash
340196,OM-0007,Ras al Hadd Airport,拉斯哈德机场,llm:codex:deepseek-v4.1-flash
340295,DNBY,Bayelsa International Airport,巴耶尔萨国际机场,llm:codex:deepseek-v4.1-flash
342092,OPGD,New Gwadar International Airport,新瓜达尔国际机场,llm:codex:deepseek-v4.1-flash
342100,VN-0018,Long Thanh International Airport (Under Construction),隆城国际机场,llm:codex:deepseek-v4.1-flash
342469,USTJ,Tobolsk Remezov Airport,托博尔斯克列梅佐夫机场,llm:codex:deepseek-v4.1-flash
343470,USDB,Bovanenkovo Airport,博瓦年科沃机场,llm:codex:deepseek-v4.1-flash
347295,HSSG,Sabera Geneina Airport,朱奈纳机场,llm:codex:deepseek-v4.1-flash
